robot_pos_x,robot_pos_y,robot_pos_theta,goal_pos_x,goal_pos_y,dist_sensor_0,dist_sensor_1,dist_sensor_2,dist_sensor_3,dist_sensor_4,dist_sensor_5,dist_sensor_6,dist_sensor_7,dist_sensor_8,dist_sensor_9,dist_sensor_10,dist_sensor_11,dist_sensor_12,dist_sensor_13,dist_sensor_14,dist_sensor_15,step,command_type,trajectory_x,trajectory_y
16.832758070759418,7.332211235009476,-3.0000000000000004,85.0,85.0,7.342273565753766,7.7783667537423336,9.86646341821639,17.031410547529973,83.28137616086029,88.22786044870574,77.91224427427422,30.653932924377088,92.79496103403837,50.42663925300321,25.156162206294255,18.649493142228923,16.855858438931804,17.857009509794032,10.957817749375497,8.123566118509167,337,LEFT,0.05233595624294362,0.9986295347545685
16.832758070759418,7.332211235009476,-7.330648765506992e-17,85.0,85.0,7.33221123500949,7.936328251670546,10.369312570734829,19.15999130062776,83.16724192924059,90.01957398404058,117.6162414814964,31.968262718604944,92.66778876499052,43.98611658395629,23.805114755813207,18.219646045198893,16.83275807075942,18.21964604519888,10.369312570734795,7.936328251670536,338,LEFT,6.251177953002087e-17,0.9999999999999946
16.832758070759418,7.332211235009476,3.0000000000000004,85.0,85.0,7.342273565753766,8.123566118509183,10.95781774937553,21.96543010482182,83.28137616086029,92.14336126601782,124.29149278016673,33.53646819639078,92.79496103403838,39.099475473578686,22.65071018955982,17.857009509794047,16.855858438931804,17.031410547529976,9.866463418216355,7.778366753742328,339,LEFT,-0.05233595624294349,0.9986295347545684
16.832758070759418,7.332211235009476,6.000000000000001,85.0,85.0,7.372599104310678,8.343273167269125,11.650998981262706,25.816250324971342,83.62535034831345,68.46314368663577,35.601791860463074,35.36841052985105,93.17822885204099,35.277059697282276,21.65971246791516,17.555706728411707,16.9254776080382,15.366397613700421,9.434792945797813,7.647121735575709,340,LEFT,-0.10452846326765285,0.9945218953682678
16.832758070759418,7.332211235009476,9.000000000000002,85.0,85.0,7.423608170358092,8.599420413843555,12.474302828137485,31.408682159716435,84.20393206132984,66.88377965303945,34.19926770063326,37.520842867763974,93.82290440844224,32.215893415727116,20.80643322426692,17.3110641512597,17.04258051747046,14.032978710660352,9.063111511859411,7.5405574372465125,341,LEFT,-0.15643446504022995,0.9876883405951322
16.832758070759418,7.332211235009476,12.000000000000002,85.0,85.0,7.496017195675653,8.896952112721191,13.462515103801174,40.23480721010916,85.02524758722362,67.28001854109266,32.99005571731355,94.2459458398004,80.96109460970057,29.71852527992778,20.070762840761635,17.119424415041223,17.208811899279308,12.945145651675713,8.742659531944643,7.4570807413260605,342,LEFT,-0.20791169081775815,0.9781476007338001
16.832758070759418,7.332211235009476,15.000000000000005,85.0,85.0,7.590863641340522,9.242049995425614,14.664422470018998,56.17425215812815,86.1010645597455,67.86811066511774,31.94801058269798,93.4674154612935,65.03678299288913,27.650828828247388,19.436794806713653,16.978007276607293,17.42655348126281,12.044474051105606,8.466508260575852,7.395480596721754,343,LEFT,-0.2588190451025193,0.9659258262890628
16.832758070759418,7.332211235009476,18.000000000000007,85.0,85.0,7.70954313374789,9.642495675614157,16.150582973026886,83.424411548555,87.44721318268138,73.06556577006775,31.052285268274062,92.9543359608164,54.47194936578572,25.918559789406782,18.891846034564903,16.88480829972763,17.699009241145344,11.289911878034873,8.22913304892859,7.3548838874661575,344,LEFT,-0.3090169943749457,0.9510565162951481
16.832758070759418,7.332211235009476,21.000000000000007,85.0,85.0,7.853861356669592,10.108175209963822,18.026925677416887,83.19575103526017,89.08417482710564,114.65423270080186,31.269071524279212,92.69955458712451,46.97060128316985,24.45361542602462,18.42574765156877,16.838528213826713,18.03032453659725,10.651794139117595,8.026104419511011,7.334724661962326,345,LEFT,-0.35836794954529827,0.9335804264971963
16.832758070759418,7.332211235009476,24.000000000000007,85.0,85.0,8.026104419511011,10.651794139117595,20.460008335881174,83.19575103526017,91.03788019903597,120.82035169944356,32.72237678690929,92.69955458712454,41.38490681210259,23.205614567369754,18.030324536597305,16.838528213826713,18.026925677416866,10.108175209963825,7.853861356669592,7.334724661962327,346,LEFT,-0.40673664307579793,0.9135454576425955
16.832758070759418,7.332211235009476,27.00000000000001,85.0,85.0,8.229133048928592,11.289911878034882,23.727533981878356,83.424411548555,71.95698761038382,121.86620431346441,34.41628921329896,92.95433596081651,37.077335495822794,22.136541311162397,17.699009241145397,16.884808299727627,16.150582973026864,9.642495675614162,7.70954313374789,7.354883887466164,347,LEFT,-0.4539904997395442,0.8910065241883626
16.832758070759418,7.332211235009476,30.00000000000001,85.0,85.0,8.466508260575853,12.044474051105626,28.329488782810067,83.88488878140808,66.75577102376229,34.874484494933725,36.40036807520057,93.46741546129367,33.66551614151886,21.21722719990089,17.426553481262864,16.978007276607286,14.664422470018966,9.24204999542562,7.5908636413405235,7.395480596721763,348,LEFT,-0.4999999999999971,0.8660254037844335
16.832758070759418,7.332211235009476,33.00000000000001,85.0,85.0,8.742659531944643,12.945145651675727,35.26598819994383,84.58360216608541,67.05832688089434,33.57227224055655,67.43488480922079,92.36814844580921,30.90626449552041,20.424976542615056,17.208811899279365,17.11942441504121,13.462515103801145,8.896952112721202,7.496017195675653,7.457080741326074,349,LEFT,-0.544639035015024,0.8386705679454189
16.832758070759418,7.332211235009476,36.000000000000014,85.0,85.0,9.063111511859415,14.03297871066038,46.87081732995224,85.53045521526124,67.54962956668206,32.449548967646834,93.82290440844224,72.10577152926002,28.637598519371657,19.741924875789643,17.042580517470515,17.311064151259686,12.47430282813745,8.599420413843568,7.423608170358093,7.5405574372465285,350,LEFT,-0.5877852522924698,0.8090169943749425
16.832758070759418,7.332211235009476,39.000000000000014,85.0,85.0,9.434792945797813,15.36639761370047,70.14559485328635,86.73918454616859,68.83097792770174,31.48298817393751,93.17822885204099,59.267072658720714,26.747517337995173,19.15388062912482,16.925477608038257,17.555706728411693,11.65099898126267,8.343273167269139,7.372599104310679,7.647121735575729,351,LEFT,-0.6293203910498338,0.777145961456966
16.832758070759418,7.332211235009476,42.000000000000014,85.0,85.0,9.866463418216355,17.03141054753004,83.28137616086036,88.22786044870575,77.91224427427416,30.653932924377216,92.79496103403837,50.426639253002236,25.156162206294198,18.649493142228874,16.855858438931854,17.857009509794025,10.957817749375492,8.123566118509196,7.342273565753768,7.778366753742353,352,LEFT,-0.6691306063588544,0.7431448254773896
16.832758070759418,7.332211235009476,45.000000000000014,85.0,85.0,10.369312570734799,19.159991300627848,83.16724192924065,90.01957398404059,117.61624148149636,31.968262718604763,92.66778876499055,43.98611658395559,23.805114755813158,18.219646045198846,16.832758070759475,18.219646045198868,10.36931257073479,7.936328251670563,7.332211235009492,7.936328251670564,353,UP,0.707106781186543,0.7071067811865434
17.257022139471346,7.756475303721402,45.000000000000014,85.0,85.0,10.969312570734797,20.2686467396414,82.7429778605287,89.5603538652025,117.01624148149635,31.214795250380906,92.2435246962786,45.0947720229691,24.40511475581316,18.678866164036954,17.257022139471403,18.678866164036975,10.969312570734784,8.395548370508667,7.756475303721418,8.39554837050867,354,UP,0.707106781186543,0.7071067811865434
17.681286208183273,8.180739372433328,45.000000000000014,85.0,85.0,11.569312570734791,21.37730217865495,82.31871379181678,89.10113374636437,116.41624148149634,30.461327782157056,91.81926062756668,46.203427461982635,25.005114755813153,19.13808628287506,17.68128620818333,19.13808628287508,11.56931257073478,8.854768489346773,8.180739372433344,8.854768489346775,355,UP,0.707106781186543,0.7071067811865434
18.1055502768952,8.605003441145254,45.000000000000014,85.0,85.0,12.169312570734789,22.485957617668486,81.89444972310486,88.64191362752628,115.81624148149632,29.707860313933217,91.39499655885474,47.31208290099616,25.60511475581315,19.597306401713166,18.105550276895258,19.597306401713187,12.16931257073478,9.313988608184877,8.60500344114527,9.313988608184882,356,UP,0.707106781186543,0.7071067811865434
18.52981434560713,9.02926750985718,45.000000000000014,85.0,85.0,12.769312570734787,23.59461305668203,81.47018565439294,88.18269350868816,115.21624148149637,28.954392845709368,90.97073249014285,48.42073834000968,26.205114755813156,20.056526520551273,18.529814345607186,20.056526520551294,12.769312570734776,9.773208727022983,9.029267509857196,9.77320872702299,357,UP,0.707106781186543,0.7071067811865434
18.954078414319056,9.453531578569105,45.000000000000014,85.0,85.0,13.36931257073478,24.70326849569557,81.04592158568101,87.72347338985006,114.61624148149633,28.200925377485518,90.54646842143092,49.52939377902319,26.805114755813154,20.51574663938938,18.954078414319113,20.515746639389402,13.369312570734774,10.232428845861087,9.453531578569121,10.232428845861092,358,UP,0.707106781186543,0.7071067811865434
