robot_pos_x,robot_pos_y,robot_pos_theta,goal_pos_x,goal_pos_y,dist_sensor_0,dist_sensor_1,dist_sensor_2,dist_sensor_3,dist_sensor_4,dist_sensor_5,dist_sensor_6,dist_sensor_7,dist_sensor_8,dist_sensor_9,dist_sensor_10,dist_sensor_11,dist_sensor_12,dist_sensor_13,dist_sensor_14,dist_sensor_15,step,command_type,trajectory_x,trajectory_y
13.394112549695421,13.394112549695421,45.0,85.0,85.0,18.942135623730945,35.000502809635876,86.60588745030459,93.74153707561061,122.47922061357856,93.7415370756106,86.60588745030459,35.00050280963587,18.94213562373094,14.497682953628798,13.394112549695423,14.497682953628795,18.942135623730938,14.497682953628795,13.394112549695423,14.497682953628795,23,UP,0.7071067811865471,0.707106781186547
13.818376618407349,13.818376618407349,45.0,85.0,85.0,19.54213562373094,36.109158248649415,86.18162338159266,93.28231695677249,121.8792206135786,93.28231695677249,86.18162338159266,36.10915824864941,19.542135623730942,14.956903072466904,13.81837661840735,14.956903072466902,19.542135623730935,14.956903072466902,13.81837661840735,14.9569030724669,24,UP,0.7071067811865471,0.707106781186547
14.242640687119277,14.242640687119277,45.0,85.0,85.0,20.142135623730937,37.217813687662954,85.75735931288074,92.82309683793439,121.27922061357859,92.82309683793439,85.75735931288074,37.21781368766294,20.14213562373094,15.416123191305012,14.242640687119279,15.416123191305008,20.142135623730933,15.416123191305008,14.242640687119279,15.416123191305008,25,UP,0.7071067811865471,0.707106781186547
14.666904755831204,14.666904755831204,45.0,85.0,85.0,20.74213562373094,38.32646912667649,85.33309524416882,92.36387671909628,120.67922061357858,92.36387671909628,85.33309524416882,38.32646912667649,20.742135623730945,15.875343310143117,14.666904755831206,15.875343310143116,20.74213562373093,15.875343310143116,14.666904755831206,15.875343310143114,26,UP,0.7071067811865471,0.707106781186547
15.091168824543132,15.091168824543132,45.0,85.0,85.0,21.342135623730936,39.435124565690046,84.90883117545688,91.90465660025818,120.0792206135786,91.90465660025818,84.90883117545688,39.435124565690025,21.342135623730943,16.334563428981227,15.091168824543134,16.33456342898122,21.342135623730933,16.334563428981223,15.091168824543134,16.33456342898122,27,UP,0.7071067811865471,0.707106781186547
15.51543289325506,15.51543289325506,45.0,85.0,85.0,21.942135623730934,40.543780004703585,84.48456710674495,91.44543648142006,119.4792206135786,91.44543648142006,84.48456710674495,40.54378000470358,21.942135623730934,16.79378354781933,15.515432893255062,16.793783547819327,21.94213562373093,16.79378354781933,15.515432893255062,16.793783547819324,28,UP,0.7071067811865471,0.707106781186547
15.939696961966987,15.939696961966987,45.0,85.0,85.0,22.542135623730935,41.65243544371712,84.06030303803303,90.98621636258197,118.87922061357857,90.98621636258197,84.06030303803303,41.65243544371712,22.542135623730935,17.253003666657435,15.93969696196699,17.253003666657435,22.542135623730932,17.253003666657435,15.93969696196699,17.253003666657435,29,UP,0.7071067811865471,0.707106781186547
16.363961030678915,16.363961030678915,45.0,85.0,85.0,23.14213562373094,42.76109088273068,83.6360389693211,90.52699624374385,118.27922061357857,90.52699624374385,83.6360389693211,42.76109088273066,23.14213562373094,17.712223785495546,16.363961030678915,17.712223785495542,23.14213562373093,17.712223785495542,16.363961030678915,17.71222378549554,30,UP,0.7071067811865471,0.707106781186547
16.788225099390843,16.788225099390843,45.0,85.0,85.0,23.742135623730935,43.8697463217442,83.21177490060917,90.06777612490575,117.6792206135786,90.06777612490575,83.21177490060917,43.8697463217442,23.742135623730935,18.17144390433365,16.788225099390843,18.17144390433365,23.742135623730928,18.17144390433365,16.788225099390843,18.17144390433365,31,UP,0.7071067811865471,0.707106781186547
17.21248916810277,17.21248916810277,45.0,85.0,85.0,24.342135623730925,44.97840176075774,82.78751083189724,89.60855600606763,117.0792206135786,89.60855600606763,82.78751083189724,44.97840176075774,24.342135623730936,18.630664023171757,17.21248916810277,18.630664023171754,24.342135623730925,18.630664023171754,17.21248916810277,18.630664023171754,32,UP,0.7071067811865471,0.707106781186547
17.636753236814698,17.636753236814698,45.0,85.0,85.0,24.94213562373093,46.087057199771294,82.36324676318532,89.14933588722954,116.4792206135786,89.14933588722954,82.36324676318532,46.087057199771294,24.942135623730934,19.089884142009865,17.636753236814698,19.08988414200986,24.942135623730923,19.08988414200986,17.636753236814698,19.08988414200986,33,UP,0.7071067811865471,0.707106781186547
18.061017305526626,18.061017305526626,45.0,85.0,85.0,25.542135623730935,47.195712638784826,81.9389826944734,88.69011576839142,115.87922061357858,88.69011576839142,81.9389826944734,47.195712638784826,25.542135623730935,19.549104260847972,18.061017305526626,19.54910426084797,25.542135623730925,19.54910426084797,18.061017305526626,19.54910426084797,34,UP,0.7071067811865471,0.707106781186547
18.485281374238554,18.485281374238554,45.0,85.0,85.0,26.14213562373093,48.30436807779838,81.51471862576146,88.23089564955332,115.2792206135786,88.23089564955332,81.51471862576146,48.30436807779838,26.14213562373093,20.008324379686076,18.485281374238554,20.008324379686076,26.142135623730923,20.008324379686076,18.485281374238554,20.008324379686076,35,UP,0.7071067811865471,0.707106781186547
18.90954544295048,18.90954544295048,45.0,85.0,85.0,26.742135623730924,49.41302351681191,81.09045455704953,87.77167553071521,114.67922061357861,87.77167553071521,81.09045455704953,49.41302351681191,26.742135623730924,20.467544498524187,18.90954544295048,20.46754449852418,26.74213562373092,20.467544498524184,18.90954544295048,20.467544498524184,36,UP,0.7071067811865471,0.707106781186547
19.33380951166241,19.33380951166241,45.0,85.0,85.0,27.34213562373093,50.52167895582546,80.6661904883376,87.31245541187711,114.07922061357858,87.31245541187711,80.6661904883376,50.52167895582546,27.34213562373093,20.926764617362295,19.33380951166241,20.926764617362288,27.34213562373092,20.92676461736229,19.33380951166241,20.926764617362288,37,UP,0.7071067811865471,0.707106781186547
19.758073580374337,19.758073580374337,45.0,85.0,85.0,27.942135623730927,51.63033439483899,80.24192641962568,86.853235293039,113.47922061357859,86.853235293039,80.24192641962568,51.63033439483899,27.942135623730934,21.3859847362004,19.758073580374337,21.385984736200395,27.942135623730916,21.385984736200395,19.758073580374337,21.3859847362004,38,UP,0.7071067811865471,0.707106781186547
20.182337649086264,20.182337649086264,45.0,85.0,85.0,28.54213562373092,52.73898983385254,79.81766235091375,86.3940151742009,112.87922061357861,86.3940151742009,79.81766235091375,52.73898983385254,28.54213562373093,21.845204855038507,20.182337649086264,21.845204855038503,28.542135623730914,21.845204855038503,20.182337649086264,21.845204855038503,39,UP,0.7071067811865471,0.707106781186547
20.606601717798192,20.606601717798192,45.0,85.0,85.0,29.142135623730915,53.847645272866075,79.39339828220182,85.93479505536278,112.27922061357862,85.93479505536278,79.39339828220182,53.847645272866075,29.142135623730915,22.304424973876614,20.606601717798192,22.304424973876607,29.142135623730915,22.304424973876607,20.606601717798192,22.304424973876607,40,UP,0.7071067811865471,0.707106781186547
21.03086578651012,21.03086578651012,45.0,85.0,85.0,29.742135623730924,54.956300711879635,78.9691342134899,85.47557493652468,111.67922061357861,85.47557493652468,78.9691342134899,54.956300711879635,29.742135623730924,22.76364509271472,21.03086578651012,22.763645092714714,29.742135623730917,22.763645092714718,21.03086578651012,22.763645092714714,41,UP,0.7071067811865471,0.707106781186547
21.455129855222047,21.455129855222047,45.0,85.0,85.0,30.34213562373092,56.06495615089317,78.54487014477797,85.01635481768658,111.0792206135786,85.01635481768658,78.54487014477797,56.06495615089317,30.342135623730922,23.222865211552826,21.455129855222047,23.222865211552822,30.342135623730915,23.222865211552822,21.455129855222047,23.222865211552822,42,UP,0.7071067811865471,0.707106781186547
21.879393923933975,21.879393923933975,45.0,85.0,85.0,30.94213562373092,57.17361158990673,78.12060607606604,84.55713469884847,110.4792206135786,84.55713469884847,78.12060607606604,57.17361158990673,30.942135623730923,23.682085330390933,21.879393923933975,23.682085330390926,30.942135623730913,23.68208533039093,21.879393923933975,23.682085330390926,43,UP,0.7071067811865471,0.707106781186547
22.303657992645903,22.303657992645903,45.0,85.0,85.0,31.54213562373091,58.282267028920245,77.6963420073541,84.09791458001035,109.87922061357862,84.09791458001035,77.6963420073541,58.282267028920245,31.542135623730918,24.14130544922904,22.303657992645903,24.141305449229037,31.54213562373091,24.141305449229037,22.303657992645903,24.141305449229037,44,UP,0.7071067811865471,0.707106781186547
22.72792206135783,22.72792206135783,45.0,85.0,85.0,32.14213562373092,59.390922467933784,77.27207793864218,83.63869446117225,109.27922061357859,83.63869446117225,77.27207793864218,59.390922467933784,32.14213562373092,24.600525568067145,22.72792206135783,24.600525568067145,32.14213562373091,24.600525568067145,22.72792206135783,24.600525568067145,45,UP,0.7071067811865471,0.707106781186547
23.152186130069758,23.152186130069758,45.0,85.0,85.0,32.74213562373092,60.49957790694733,76.84781386993026,83.17947434233413,108.67922061357861,83.17947434233413,76.84781386993026,60.49957790694733,32.74213562373092,25.059745686905252,23.152186130069758,25.05974568690525,32.7421356237309,25.059745686905252,23.152186130069758,25.05974568690525,46,UP,0.7071067811865471,0.707106781186547
23.576450198781686,23.576450198781686,45.0,85.0,85.0,33.34213562373091,61.60823334596089,76.42354980121833,82.72025422349604,108.07922061357861,82.72025422349604,76.42354980121833,61.60823334596089,33.342135623730925,25.51896580574336,23.576450198781686,25.518965805743356,33.342135623730904,25.518965805743356,23.576450198781686,25.518965805743356,47,UP,0.7071067811865471,0.707106781186547
24.000714267493613,24.000714267493613,45.0,85.0,85.0,33.94213562373091,62.716888784974415,75.9992857325064,82.26103410465792,107.47922061357862,82.26103410465792,75.9992857325064,62.716888784974415,33.94213562373091,25.978185924581467,24.000714267493613,25.978185924581464,33.942135623730906,25.978185924581464,24.000714267493613,25.97818592458146,48,UP,0.7071067811865471,0.707106781186547
24.42497833620554,24.42497833620554,45.0,85.0,85.0,34.54213562373091,63.825544223987976,75.57502166379447,81.80181398581983,106.87922061357861,81.80181398581983,75.57502166379447,63.825544223987976,34.54213562373092,26.43740604341958,24.42497833620554,26.43740604341957,34.54213562373091,26.43740604341957,24.42497833620554,26.437406043419575,49,UP,0.7071067811865471,0.707106781186547
24.84924240491747,24.84924240491747,45.0,85.0,85.0,35.14213562373091,64.93419966300148,75.15075759508255,81.34259386698172,106.2792206135786,81.34259386698172,75.15075759508255,64.93419966300148,35.14213562373091,26.896626162257682,24.84924240491747,26.89662616225768,35.1421356237309,26.89662616225768,24.84924240491747,26.896626162257675,50,UP,0.7071067811865471,0.707106781186547
25.273506473629396,25.273506473629396,45.0,85.0,85.0,35.74213562373091,66.04285510201504,74.72649352637062,80.88337374814361,105.67922061357862,80.88337374814361,74.72649352637062,66.04285510201504,35.74213562373092,27.355846281095786,25.273506473629396,27.355846281095783,35.742135623730896,27.355846281095783,25.273506473629396,27.355846281095783,51,UP,0.7071067811865471,0.707106781186547
25.697770542341324,25.697770542341324,45.0,85.0,85.0,36.342135623730904,67.1515105410286,74.30222945765868,80.4241536293055,105.07922061357863,80.4241536293055,74.30222945765868,67.1515105410286,36.342135623730904,27.815066399933897,25.697770542341324,27.81506639993389,36.3421356237309,27.81506639993389,25.697770542341324,27.81506639993389,52,UP,0.7071067811865471,0.707106781186547
26.12203461105325,26.12203461105325,45.0,85.0,85.0,36.942135623730906,68.26016598004212,73.87796538894676,79.9649335104674,104.4792206135786,79.9649335104674,73.87796538894676,68.26016598004212,36.942135623730906,28.274286518772,26.12203461105325,28.274286518771998,36.9421356237309,28.274286518771998,26.12203461105325,28.274286518771998,53,UP,0.7071067811865471,0.707106781186547
26.54629867976518,26.54629867976518,45.0,85.0,85.0,37.54213562373091,69.36882141905566,73.45370132023484,79.50571339162929,103.87922061357861,79.50571339162929,73.45370132023484,69.36882141905566,37.542135623730914,28.73350663761011,26.54629867976518,28.733506637610105,37.54213562373089,28.733506637610105,26.54629867976518,28.733506637610102,54,UP,0.7071067811865471,0.707106781186547
26.970562748477107,26.970562748477107,45.0,85.0,85.0,38.14213562373091,70.47747685806922,73.0294372515229,79.04649327279118,103.27922061357863,79.04649327279118,73.0294372515229,70.47747685806922,38.142135623730915,29.192726756448216,26.970562748477107,29.192726756448206,38.142135623730894,29.19272675644821,26.970562748477107,29.192726756448206,55,UP,0.7071067811865471,0.707106781186547
27.394826817189035,27.394826817189035,45.0,85.0,85.0,38.742135623730896,71.58613229708274,72.60517318281097,78.58727315395308,102.67922061357864,78.58727315395308,72.60517318281097,71.58613229708274,38.7421356237309,29.651946875286324,27.394826817189035,29.651946875286317,38.742135623730896,29.651946875286317,27.394826817189035,29.651946875286317,56,UP,0.7071067811865471,0.707106781186547
27.819090885900962,27.819090885900962,45.0,85.0,85.0,39.3421356237309,72.6947877360963,72.18090911409905,78.12805303511497,102.07922061357863,78.12805303511497,72.18090911409905,72.6947877360963,39.342135623730904,30.111166994124428,27.819090885900962,30.111166994124424,39.34213562373089,30.111166994124424,27.819090885900962,30.111166994124424,57,UP,0.7071067811865471,0.707106781186547
28.24335495461289,28.24335495461289,45.0,85.0,85.0,39.94213562373091,73.80344317510983,71.75664504538713,77.66883291627686,101.47922061357862,77.66883291627686,71.75664504538713,73.80344317510983,39.94213562373091,30.57038711296254,28.24335495461289,30.57038711296253,39.94213562373089,30.570387112962532,28.24335495461289,30.57038711296253,58,UP,0.7071067811865471,0.707106781186547
28.667619023324818,28.667619023324818,45.0,85.0,85.0,40.5421356237309,74.91209861412338,71.3323809766752,77.20961279743877,100.87922061357862,77.20961279743877,71.3323809766752,74.91209861412338,40.54213562373091,31.029607231800643,28.667619023324818,31.029607231800636,40.54213562373089,31.029607231800636,28.667619023324818,31.029607231800632,59,UP,0.7071067811865471,0.707106781186547
29.091883092036745,29.091883092036745,45.0,85.0,85.0,41.142135623730894,76.02075405313693,70.90811690796326,76.75039267860065,100.27922061357864,76.75039267860065,70.90811690796326,76.02075405313693,41.142135623730894,31.48882735063875,29.091883092036745,31.488827350638743,41.14213562373089,31.488827350638747,29.091883092036745,31.488827350638743,60,UP,0.7071067811865471,0.707106781186547
29.516147160748673,29.516147160748673,45.0,85.0,85.0,41.742135623730896,76.29117255976256,70.48385283925134,76.29117255976256,99.67922061357861,76.29117255976256,70.48385283925134,76.29117255976256,41.742135623730896,31.948047469476858,29.516147160748673,31.94804746947685,41.74213562373089,31.94804746947685,29.516147160748673,31.948047469476847,61,UP,0.7071067811865471,0.707106781186547
29.9404112294606,29.9404112294606,45.0,85.0,85.0,42.342135623730904,75.83195244092443,70.05958877053942,75.83195244092443,99.07922061357863,75.83195244092443,70.05958877053942,75.83195244092443,42.34213562373091,32.407267588314966,29.9404112294606,32.40726758831495,42.34213562373088,32.40726758831496,29.9404112294606,32.40726758831495,62,UP,0.7071067811865471,0.707106781186547
30.36467529817253,30.36467529817253,45.0,85.0,85.0,42.9421356237309,75.37273232208634,69.63532470182749,75.37273232208634,98.47922061357863,75.37273232208634,69.63532470182749,75.37273232208634,42.9421356237309,32.86648770715307,30.36467529817253,32.86648770715306,42.942135623730884,32.86648770715307,30.36467529817253,32.866487707153055,63,UP,0.7071067811865471,0.707106781186547
30.788939366884456,30.788939366884456,45.0,85.0,85.0,43.542135623730886,74.91351220324822,69.21106063311555,74.91351220324822,97.87922061357864,74.91351220324822,69.21106063311555,74.91351220324822,43.542135623730886,33.325707825991174,30.788939366884456,33.325707825991174,43.542135623730886,33.325707825991174,30.788939366884456,33.325707825991174,64,UP,0.7071067811865471,0.707106781186547
31.213203435596384,31.213203435596384,45.0,85.0,85.0,44.14213562373089,74.4542920844101,68.78679656440363,74.4542920844101,97.27922061357863,74.4542920844101,68.78679656440363,74.4542920844101,44.1421356237309,33.784927944829285,31.213203435596384,33.78492794482928,44.14213562373088,33.78492794482928,31.213203435596384,33.78492794482928,65,UP,0.7071067811865471,0.707106781186547
31.63746750430831,31.63746750430831,45.0,85.0,85.0,44.742135623730896,73.99507196557201,68.36253249569171,73.99507196557201,96.67922061357862,73.99507196557201,68.36253249569171,73.99507196557201,44.742135623730896,34.244148063667396,31.63746750430831,34.24414806366738,44.74213562373088,34.24414806366738,31.63746750430831,34.24414806366738,66,UP,0.7071067811865471,0.707106781186547
32.06173157302024,32.06173157302024,45.0,85.0,85.0,45.34213562373089,73.5358518467339,67.93826842697977,73.5358518467339,96.07922061357863,73.5358518467339,67.93826842697977,73.5358518467339,45.3421356237309,34.7033681825055,32.06173157302024,34.70336818250549,45.342135623730876,34.70336818250549,32.06173157302024,34.70336818250549,67,UP,0.7071067811865471,0.707106781186547
32.48599564173217,32.48599564173217,45.0,85.0,85.0,45.94213562373089,73.07663172789579,67.51400435826784,73.07663172789579,95.47922061357865,73.07663172789579,67.51400435826784,73.07663172789579,45.94213562373089,35.16258830134361,32.48599564173217,35.1625883013436,45.94213562373088,35.1625883013436,32.48599564173217,35.1625883013436,68,UP,0.7071067811865471,0.707106781186547
32.910259710444095,32.910259710444095,45.0,85.0,85.0,46.542135623730886,72.61741160905768,67.08974028955592,72.61741160905768,94.87922061357862,72.61741160905768,67.08974028955592,72.61741160905768,46.542135623730886,35.621808420181715,32.910259710444095,35.62180842018171,46.54213562373088,35.62180842018171,32.910259710444095,35.62180842018171,69,UP,0.7071067811865471,0.707106781186547
33.33452377915602,33.33452377915602,45.0,85.0,85.0,47.14213562373089,72.15819149021958,66.665476220844,72.15819149021958,94.27922061357863,72.15819149021958,66.665476220844,72.15819149021958,47.142135623730894,36.08102853901981,33.33452377915602,36.08102853901981,47.14213562373088,36.08102853901981,33.33452377915602,36.08102853901981,70,UP,0.7071067811865471,0.707106781186547
33.75878784786795,33.75878784786795,45.0,85.0,85.0,47.74213562373088,71.69897137138148,66.24121215213206,71.69897137138148,93.67922061357864,71.69897137138148,66.24121215213206,71.69897137138148,47.742135623730896,36.54024865785793,33.75878784786795,36.54024865785792,47.742135623730874,36.54024865785792,33.75878784786795,36.540248657857916,71,UP,0.7071067811865471,0.707106781186547
34.18305191657988,34.18305191657988,45.0,85.0,85.0,48.342135623730876,71.23975125254336,65.81694808342013,71.23975125254336,93.07922061357866,71.23975125254336,65.81694808342013,71.23975125254336,48.34213562373088,36.999468776696034,34.18305191657988,36.99946877669603,48.342135623730876,36.99946877669603,34.18305191657988,36.99946877669603,72,UP,0.7071067811865471,0.707106781186547
34.607315985291805,34.607315985291805,45.0,85.0,85.0,48.942135623730884,70.78053113370525,65.39268401470821,70.78053113370525,92.47922061357865,70.78053113370525,65.39268401470821,70.78053113370525,48.94213562373089,37.45868889553414,34.607315985291805,37.458688895534124,48.94213562373087,37.45868889553413,34.607315985291805,37.458688895534124,73,UP,0.7071067811865471,0.707106781186547
35.03158005400373,35.03158005400373,45.0,85.0,85.0,49.542135623730886,70.32131101486715,64.96841994599629,70.32131101486715,91.87922061357862,70.32131101486715,64.96841994599629,70.32131101486715,49.542135623730886,37.91790901437224,35.03158005400373,37.917909014372235,49.54213562373087,37.917909014372235,35.03158005400373,37.91790901437223,74,UP,0.7071067811865471,0.707106781186547
35.45584412271566,35.45584412271566,45.0,85.0,85.0,50.14213562373089,69.86209089602904,64.54415587728435,69.86209089602904,91.27922061357864,69.86209089602904,64.54415587728435,69.86209089602904,50.14213562373089,38.377129133210346,35.45584412271566,38.37712913321034,50.142135623730866,38.377129133210346,35.45584412271566,38.37712913321034,75,UP,0.7071067811865471,0.707106781186547
